customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenCateg,Monthlycharges_group,tenure_group,TotalChargeperTenure,TotalServices,EngagementScore,Borough
1131-SUEKT,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.45,6145.2,No,No,91-120$,49-72 months,100.74098360655738,5,4,Brooklyn
3717-OEAUQ,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.7,129.2,No,No,61-90$,0-12 months,64.6,1,0,Queens
4538-WNTMJ,Female,0,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,24.95,1165.9,No,No,0-30$,25-48 months,25.345652173913045,2,0,Staten Island
3334-CTHOL,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.95,49.95,Yes,No,31-60$,0-12 months,49.95,2,0,Brooklyn
4704-ERYFC,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,1554.0,Yes,No,61-90$,13-24 months,70.63636363636364,1,0,Manhattan
9432-RUVSL,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.5,4904.25,No,No,91-120$,25-48 months,102.171875,6,5,Queens
8060-HIWJJ,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.55,5632.55,No,No,61-90$,49-72 months,88.00859375,7,5,The Bronx
7684-XSZIY,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.3,1643.25,No,No,0-30$,49-72 months,22.822916666666668,2,0,Brooklyn
9089-UOWJG,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.35,740.55,No,No,31-60$,0-12 months,61.7125,3,2,Staten Island
8621-MNIHH,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,Yes,Yes,91-120$,25-48 months,94.63382352941177,5,3,Queens
8039-ACLPL,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,No,No,61-90$,49-72 months,67.89166666666667,5,4,Brooklyn
9885-AIBVB,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.8,2440.25,No,No,61-90$,25-48 months,84.14655172413794,4,2,Brooklyn
1934-MKPXS,Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.1,620.55,No,No,0-30$,25-48 months,18.804545454545455,1,0,Brooklyn
2592-YKDIF,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,20.35,No,No,0-30$,0-12 months,20.35,1,0,Manhattan
2272-JKMSI,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.8,6840.95,No,No,91-120$,49-72 months,110.33790322580644,7,5,Queens
0471-LVHGK,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.0,3001.2,Yes,No,61-90$,25-48 months,73.19999999999999,5,3,The Bronx
9518-RWHZL,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,6254.2,Yes,No,91-120$,49-72 months,97.721875,5,3,Queens
8714-CTZJW,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.85,319.6,No,No,61-90$,0-12 months,79.9,3,2,Brooklyn
3569-EDBPQ,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,No,No,61-90$,13-24 months,80.75208333333333,4,2,Manhattan
3131-NWVFJ,Female,0,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.55,294.5,No,No,0-30$,13-24 months,21.035714285714285,1,0,Manhattan
7521-YXVZY,Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,58.3,No,No,0-30$,0-12 months,19.433333333333334,1,0,Brooklyn
5419-CONWX,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,Yes,Yes,91-120$,0-12 months,110.7125,5,4,Brooklyn
6240-EURKS,Female,0,No,Yes,18,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553.0,Yes,No,31-60$,13-24 months,30.72222222222222,1,1,Brooklyn
2373-NTKOD,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,546.45,No,No,61-90$,0-12 months,68.30625,3,2,Manhattan
1970-KKFWL,Female,0,No,No,35,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.3,797.1,No,No,0-30$,25-48 months,22.774285714285714,2,0,Manhattan
6960-HVYXR,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76.0,Yes,No,61-90$,0-12 months,76.0,2,0,Queens
9337-SRRNI,Male,0,No,Yes,66,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.3,1673.8,No,No,0-30$,49-72 months,25.36060606060606,2,0,The Bronx
0895-UADGO,Male,0,No,Yes,8,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.55,343.45,No,No,31-60$,0-12 months,42.93125,3,3,The Bronx
5678-VFNEQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.1,7412.25,No,No,91-120$,49-72 months,104.39788732394366,6,4,Manhattan
5977-CKHON,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,No,No,91-120$,25-48 months,93.93023255813954,4,2,The Bronx
7024-OHCCK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Yes,Yes,91-120$,0-12 months,85.425,4,2,Brooklyn
2692-BUCFV,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.45,2948.6,No,Yes,91-120$,25-48 months,101.67586206896551,5,4,Brooklyn
7861-UVUFT,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,Yes,No,61-90$,13-24 months,87.22666666666667,3,2,Brooklyn
1830-GGFNM,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,No,No,91-120$,49-72 months,93.51923076923077,6,4,Brooklyn
5302-BDJNT,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,No,No,91-120$,25-48 months,97.66285714285713,5,3,Manhattan
5223-UZAVK,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.3,6603.8,No,No,91-120$,49-72 months,103.184375,5,4,The Bronx
4859-ZSRDZ,Female,0,Yes,Yes,58,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3166.9,No,No,31-60$,49-72 months,54.601724137931036,4,4,Brooklyn
5651-WYIPH,Female,1,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.85,865.75,No,Yes,31-60$,13-24 months,48.09722222222222,2,1,Brooklyn
9350-VLHMB,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,No,No,61-90$,49-72 months,95.12089552238807,4,2,Queens
3498-LZGQZ,Male,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.15,1177.05,No,No,0-30$,49-72 months,18.683333333333334,1,0,The Bronx
8785-CJSHH,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No,No,91-120$,49-72 months,99.7625,5,3,Queens
5357-TZHPP,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,Yes,Yes,61-90$,0-12 months,81.38888888888889,3,1,Queens
3870-SPZSI,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05,7869.05,No,No,91-120$,49-72 months,112.415,8,6,Brooklyn
0680-DFNNY,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes,No,91-120$,13-24 months,100.27,5,3,Brooklyn
7560-QRBXH,Female,0,No,Yes,48,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.95,936.7,No,No,0-30$,25-48 months,19.514583333333334,1,0,Staten Island
7077-XJMET,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No,No,61-90$,0-12 months,61.78333333333333,5,4,Staten Island
8752-GHJFU,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,No,Yes,91-120$,49-72 months,92.74929577464789,6,4,Brooklyn
6896-SRVYQ,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,No,Yes,61-90$,25-48 months,70.96363636363637,2,1,Staten Island
7767-UXAGJ,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,Yes,No,31-60$,0-12 months,50.45,2,0,Manhattan
4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.45,1088.25,No,No,0-30$,25-48 months,24.183333333333334,2,0,The Bronx
6510-UPNKS,Female,0,No,No,23,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.8,615.35,No,No,0-30$,13-24 months,26.754347826086956,2,0,Queens
6718-BDGHG,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,No,No,61-90$,25-48 months,67.63255813953488,4,2,Manhattan
9046-DQMTP,Male,0,No,No,35,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.75,739.9,No,No,0-30$,25-48 months,21.14,1,0,Queens
6439-LAJXL,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85,No,No,61-90$,0-12 months,65.98333333333333,5,4,Manhattan
1571-SAVHK,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,Yes,No,91-120$,0-12 months,94.39583333333333,5,3,Brooklyn
9052-VKDUW,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4,7227.45,No,Yes,91-120$,49-72 months,111.19153846153846,7,5,Brooklyn
9546-CQJSU,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,No,91-120$,0-12 months,96.8,4,2,Queens
1666-JZPZT,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1291.35,No,No,31-60$,25-48 months,47.827777777777776,2,0,Manhattan
5777-KJIRB,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,No,No,31-60$,25-48 months,50.58875,2,1,Brooklyn
0506-LVNGN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,Yes,Yes,61-90$,0-12 months,69.92999999999999,2,1,Manhattan
7677-SJJJK,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,153.95,No,No,0-30$,0-12 months,19.24375,1,0,Staten Island
2480-EJWYP,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,No,Yes,91-120$,49-72 months,94.11724137931034,5,3,Brooklyn
3253-HKOKL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.3,5244.45,No,No,91-120$,49-72 months,100.85480769230769,5,4,Manhattan
7055-HNEOJ,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,No,No,31-60$,0-12 months,51.51666666666667,3,2,Queens
5514-YQENT,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,No,No,91-120$,25-48 months,109.93048780487804,7,6,The Bronx
3211-AAPKX,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,No,No,91-120$,13-24 months,101.5975,5,3,Brooklyn
8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,No,No,31-60$,0-12 months,50.05,2,0,Manhattan
2951-QOQTK,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,Yes,No,61-90$,0-12 months,83.1125,3,1,The Bronx
2958-NHPPS,Male,0,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.85,473.9,No,No,0-30$,13-24 months,20.604347826086954,1,0,The Bronx
6806-YDEUL,Female,1,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,106.8,No,Yes,0-30$,0-12 months,17.8,1,0,Manhattan
1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.35,152.6,No,No,0-30$,0-12 months,19.075,1,0,Queens
6890-PFRQX,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,No,No,61-90$,13-24 months,66.63333333333334,5,3,Manhattan
0222-CNVPT,Male,1,No,No,52,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,Yes,31-60$,49-72 months,49.135576923076925,3,3,The Bronx
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,No,91-120$,25-48 months,96.1032258064516,4,3,Manhattan
8681-ICONS,Male,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.65,654.85,No,No,0-30$,25-48 months,22.58103448275862,1,0,Brooklyn
1621-YNCJH,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,No,No,91-120$,25-48 months,106.51111111111112,7,5,The Bronx
3473-XIIIT,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,Yes,No,91-120$,13-24 months,95.921875,5,3,Manhattan
6362-QHAFM,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,No,No,91-120$,25-48 months,109.19404761904761,6,4,Manhattan
7893-IXHRQ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.55,20.55,Yes,No,0-30$,0-12 months,20.55,1,0,Brooklyn
3070-BDOQC,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.65,5941.05,No,No,91-120$,49-72 months,99.0175,5,4,Manhattan
2952-QAYZF,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.3,424.15,Yes,No,61-90$,0-12 months,84.83,4,2,Queens
6234-PFPXL,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,No,No,91-120$,13-24 months,101.58863636363635,5,3,Manhattan
9824-QCJPK,Male,0,Yes,No,36,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,666.75,No,No,0-30$,25-48 months,18.520833333333332,1,0,Brooklyn
4763-PGDPO,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,281.0,Yes,No,61-90$,0-12 months,70.25,1,0,Manhattan
4283-IVYCI,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.95,547.8,No,No,61-90$,0-12 months,60.86666666666666,4,3,Staten Island
1866-OBPNR,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,No,No,61-90$,0-12 months,74.6,2,1,Brooklyn
8205-MQUGY,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.2,571.15,No,No,31-60$,0-12 months,47.59583333333333,2,1,Staten Island
8970-ANWXO,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,No,No,61-90$,13-24 months,76.37391304347825,5,3,Queens
9480-BQJEI,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,No,No,91-120$,49-72 months,92.44274193548387,5,3,The Bronx
5394-SVGJV,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,Yes,No,91-120$,25-48 months,93.9337837837838,5,3,The Bronx
6979-TNDEU,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.2,156.85,No,No,0-30$,0-12 months,19.60625,1,0,Manhattan
9777-WJJPR,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.65,2683.2,No,No,61-90$,25-48 months,86.55483870967741,4,2,Manhattan
9283-LZQOH,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.4,896.75,Yes,No,61-90$,13-24 months,68.98076923076923,2,0,The Bronx
7079-QRCBC,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2407.3,Yes,No,91-120$,13-24 months,100.30416666666667,5,3,Queens
9495-SKLKD,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,No,91-120$,25-48 months,99.03666666666666,5,3,Queens
6048-UWKAL,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,Yes,91-120$,49-72 months,101.4340579710145,6,4,Manhattan
5067-DGXLL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,36.8,No,No,0-30$,0-12 months,18.4,1,0,The Bronx
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6547.7,Yes,No,91-120$,49-72 months,107.33934426229509,6,4,Manhattan
9851-QXEEQ,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.7,4346.4,Yes,No,91-120$,25-48 months,106.00975609756097,6,4,The Bronx
6281-FKEWS,Female,0,No,No,44,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,No,31-60$,25-48 months,51.47727272727273,3,3,Queens
8898-KASCD,Male,0,No,No,39,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,No,No,31-60$,25-48 months,33.56794871794872,2,2,The Bronx
9242-TKFSV,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,No,No,61-90$,49-72 months,66.03194444444445,6,6,Brooklyn
9290-SHCMB,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,No,Yes,91-120$,13-24 months,95.04230769230769,4,3,Manhattan
0743-HNPFG,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No,No,61-90$,49-72 months,69.8529411764706,5,4,Brooklyn
2277-BKJKN,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No,Yes,91-120$,49-72 months,101.60211267605634,5,4,Queens
9809-IMGCQ,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,Yes,Yes,91-120$,13-24 months,94.67954545454545,4,2,Queens
5208-HFSBT,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Yes,No,31-60$,0-12 months,51.375,3,2,Queens
5035-PGZXH,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,No,91-120$,49-72 months,105.61428571428571,6,4,Manhattan
8695-WDYEA,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No,No,31-60$,0-12 months,51.25,2,1,Queens
6543-JXSOO,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,No,No,31-60$,13-24 months,55.77608695652174,4,3,Queens
8016-ZMGMO,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,No,Yes,61-90$,49-72 months,71.80075757575759,5,3,Brooklyn
8605-ITULD,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,No,No,0-30$,0-12 months,19.55,1,0,Queens
3254-YRILK,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1775.8,Yes,Yes,61-90$,13-24 months,93.46315789473684,4,2,Brooklyn
6416-YJTTB,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,No,No,61-90$,0-12 months,72.33181818181818,3,2,Brooklyn
2667-WYLWJ,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.75,145.0,Yes,No,0-30$,0-12 months,18.125,1,0,Manhattan
4472-VESGY,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,No,No,91-120$,49-72 months,96.02692307692307,6,4,Manhattan
3195-TQDZX,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.25,61.45,No,No,0-30$,0-12 months,20.483333333333334,1,0,Manhattan
3128-YOVTD,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,No,No,61-90$,49-72 months,78.79509803921569,3,2,Queens
0529-ONKER,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,1146.65,Yes,Yes,61-90$,13-24 months,76.44333333333334,2,0,Queens
1728-CXQBE,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,No,Yes,91-120$,49-72 months,95.021875,5,3,The Bronx
7041-TXQJH,Female,0,No,No,37,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,No,No,31-60$,25-48 months,39.96891891891892,2,2,Manhattan
5014-GSOUQ,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.95,243.65,No,No,0-30$,13-24 months,18.742307692307694,1,0,Queens
5724-BIDBU,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No,No,31-60$,49-72 months,53.754081632653055,3,1,Brooklyn
0481-SUMCB,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,No,Yes,91-120$,25-48 months,105.23,5,3,Queens
1769-GRUIK,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,No,No,61-90$,13-24 months,69.31944444444444,1,0,Queens
5240-IJOQT,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,Yes,61-90$,0-12 months,74.7,2,0,Queens
8819-WFGGJ,Male,0,Yes,No,68,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,No,No,31-60$,49-72 months,55.8014705882353,4,4,Manhattan
7427-AUFPY,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,1008.7,No,No,0-30$,49-72 months,18.67962962962963,1,0,Manhattan
